temperature,humidity,hour,is_holiday,demand
25.8,58.3,23,0,6554.0
35.1,54.9,0,0,7312.0
18.2,89.3,1,1,4294.0
29.3,41.6,2,0,5902.0
26.6,62.0,3,0,5537.0
27.1,59.7,4,0,5908.0
35.2,58.2,5,0,6823.0
30.9,58.4,6,0,6386.0
27.3,58.3,7,0,6529.0
11.8,73.1,8,0,7578.0
17.3,69.1,9,0,7806.0
24.0,66.3,10,0,8701.0
25.7,20.0,11,0,9141.0
16.0,64.5,12,0,9862.0
44.3,35.2,13,0,12476.0
37.1,69.7,14,0,12241.0
29.8,82.1,15,0,11052.0
25.6,46.1,16,0,10255.0
23.3,56.1,17,0,9988.0
17.4,51.0,18,0,10324.0
25.6,78.5,19,0,8984.0
27.1,61.4,20,0,8610.0
15.1,85.9,21,0,8004.0
27.7,66.2,22,0,7378.0
23.8,63.6,23,0,6452.0
9.7,61.0,0,0,6402.0
18.1,72.3,1,1,4227.0
21.7,33.9,2,0,5969.0
40.1,61.3,3,0,7124.0
29.5,58.9,4,0,5912.0
14.3,70.9,5,0,5478.0
28.9,57.2,6,0,6005.0
12.6,44.4,7,0,6632.0
33.7,60.1,8,0,8088.0
21.2,43.8,9,0,8293.0
24.3,31.1,10,0,8613.0
35.6,70.9,11,0,10599.0
14.7,68.7,12,0,9621.0
13.8,67.0,13,0,10200.0
20.3,79.5,14,0,10173.0
33.3,50.0,15,0,11037.0
12.8,38.5,16,0,9954.0
2.3,58.9,17,0,10146.0
21.4,54.8,18,0,9749.0
29.4,47.4,19,0,9568.0
34.6,58.8,20,0,9654.0
21.3,50.8,21,0,8405.0
21.7,32.5,22,0,7414.0
34.2,53.4,23,0,7933.0
10.0,43.0,0,0,6238.0
21.9,63.5,1,0,5740.0
26.5,50.2,2,0,5825.0
28.6,76.7,3,0,5671.0
20.9,84.1,4,0,5848.0
25.3,70.2,5,0,5992.0
5.1,36.7,6,0,6144.0
19.7,82.6,7,0,7015.0
28.6,83.6,8,0,7299.0
17.1,60.3,9,0,8125.0
25.5,79.8,10,0,8877.0
28.6,51.7,11,0,9209.0
22.3,32.0,12,0,9928.0
26.4,48.6,13,0,10158.0
17.3,85.9,14,0,10489.0
23.3,37.6,15,0,10233.0
29.9,60.0,16,0,10643.0
26.3,60.5,17,0,9797.0
20.3,52.3,18,0,10039.0
26.8,53.3,19,0,8797.0
30.7,61.1,20,0,8958.0
8.6,51.6,21,0,7814.0
34.3,38.7,22,0,8455.0
22.3,63.2,23,0,7185.0
28.4,76.1,0,0,6495.0
34.6,73.0,1,0,7500.0
14.0,47.9,2,0,5406.0
19.3,41.2,3,0,5340.0
22.7,55.7,4,0,5503.0
18.7,83.5,5,0,5946.0
38.9,69.7,6,0,7729.0
18.1,70.6,7,0,6650.0
20.6,73.3,8,0,7503.0
26.6,66.3,9,0,7752.0
15.4,61.8,10,0,8395.0
21.8,69.9,11,0,9120.0
27.5,51.8,12,0,9636.0
22.3,38.8,13,0,10280.0
24.3,70.8,14,0,10138.0
20.8,78.6,15,0,10256.0
12.9,43.2,16,0,10435.0
27.6,72.3,17,0,10239.0
39.0,85.2,18,0,11639.0
25.1,60.0,19,0,9294.0
26.8,47.7,20,0,8647.0
30.5,61.8,21,0,8496.0
14.8,51.7,22,0,7325.0
38.6,50.7,23,0,8338.0
26.6,66.5,0,0,5948.0
38.1,35.9,1,0,7608.0
19.1,38.3,2,0,5724.0
39.5,60.3,3,0,7487.0
31.2,59.7,4,0,5599.0
29.4,65.2,5,0,6126.0
26.9,88.1,6,0,6132.0
23.0,61.6,7,0,7100.0
34.6,69.0,8,0,8492.0
26.1,45.4,9,0,8047.0
9.3,71.5,10,0,8535.0
16.1,52.1,11,0,9279.0
23.5,61.1,12,0,9511.0
27.5,58.4,13,0,10059.0
24.5,75.5,14,0,10203.0
34.8,40.4,15,0,11866.0
9.4,25.8,16,0,10612.0
26.1,56.8,17,0,10291.0
10.5,67.0,18,0,9399.0
31.1,62.3,19,0,9834.0
24.2,78.5,20,1,7159.0
28.4,66.6,21,0,8298.0
18.1,51.5,22,0,7443.0
35.2,25.1,23,0,7884.0
33.3,56.4,0,0,7150.0
29.7,75.4,1,0,5811.0
24.0,54.1,2,0,5528.0
29.6,60.4,3,0,5920.0
19.3,66.3,4,0,5910.0
31.8,44.8,5,1,4888.0
38.2,69.3,6,0,7824.0
33.6,84.6,7,0,7315.0
19.2,57.4,8,0,7671.0
27.9,43.1,9,0,8223.0
14.7,59.0,10,0,8752.0
29.6,26.6,11,0,9518.0
28.6,65.1,12,0,10098.0
10.0,66.8,13,0,9917.0
15.7,85.1,14,0,10136.0
22.7,57.1,15,0,10612.0
22.6,66.1,16,0,10517.0
15.3,47.1,17,0,9840.0
28.1,54.7,18,0,9608.0
27.0,37.1,19,0,9538.0
23.4,57.1,20,0,8703.0
19.0,55.4,21,0,8157.0
33.4,64.5,22,0,7955.0
38.2,50.6,23,1,6968.0
21.1,61.3,0,0,6019.0
20.1,55.0,1,0,5526.0
28.9,55.0,2,0,5967.0
22.1,61.2,3,0,5887.0
23.9,60.6,4,0,5631.0
30.9,71.4,5,0,6250.0
9.7,58.2,6,0,6645.0
35.5,54.8,7,0,7893.0
25.6,57.3,8,0,7366.0
21.7,49.3,9,0,8339.0
24.3,54.6,10,0,8550.0
24.7,90.5,11,0,9069.0
11.2,46.3,12,0,9860.0
37.0,55.8,13,0,11280.0
25.3,54.2,14,0,10289.0
28.5,56.3,15,0,10218.0
32.6,55.0,16,0,11047.0
16.8,64.2,17,0,10092.0
28.8,34.3,18,0,10009.0
22.9,75.6,19,0,9371.0
31.8,69.5,20,0,9298.0
8.0,41.4,21,0,8079.0
24.2,26.0,22,0,7364.0
20.2,45.3,23,0,6922.0
28.5,56.4,0,0,6149.0
28.8,98.7,1,0,5566.0
19.3,68.1,2,0,5914.0
19.3,32.9,3,0,5735.0
24.1,49.7,4,0,5656.0
17.8,59.2,5,0,6136.0
31.7,63.8,6,0,6717.0
22.0,40.3,7,0,6659.0
1.7,58.0,8,0,7210.0
22.0,49.2,9,0,8114.0
16.7,43.4,10,0,8305.0
11.9,63.9,11,0,9047.0
15.1,71.6,12,0,9755.0
25.9,72.6,13,0,9838.0
35.6,68.6,14,0,11331.0
27.5,52.5,15,0,9958.0
20.1,70.7,16,0,10439.0
28.6,64.6,17,0,10038.0
21.3,62.0,18,0,9477.0
19.4,50.8,19,0,8941.0
15.8,52.5,20,0,8538.0
11.0,61.1,21,0,7684.0
21.9,96.6,22,0,7767.0
26.3,64.5,23,0,6323.0
24.2,50.8,0,0,6213.0
21.7,47.5,1,0,5943.0
17.4,52.6,2,1,4027.0
29.9,92.7,3,0,5922.0
14.5,54.0,4,0,5522.0
31.2,73.6,5,0,6709.0
17.0,54.4,6,0,6079.0
19.0,63.9,7,1,4830.0
13.3,71.9,8,0,7119.0
21.0,51.4,9,0,8077.0
32.8,50.4,10,0,9318.0
29.1,84.9,11,0,9519.0
32.8,74.8,12,0,10522.0
29.2,71.9,13,0,10128.0
16.2,71.8,14,0,10220.0
22.4,66.9,15,0,10323.0
18.8,90.3,16,0,10695.0
35.6,60.7,17,0,11363.0
15.4,68.7,18,0,10075.0
32.1,38.2,19,0,9991.0
32.1,47.6,20,0,9230.0
39.6,42.0,21,0,9542.0
21.7,79.1,22,0,7419.0
30.7,21.7,23,0,7193.0
43.3,54.0,0,0,8572.0
20.1,20.0,1,0,5880.0
12.7,47.5,2,0,5271.0
10.0,52.6,3,0,5852.0
30.7,80.8,4,0,6077.0
9.9,65.9,5,0,5639.0
22.0,47.5,6,0,6399.0
28.5,76.0,7,0,6704.0
26.5,60.3,8,0,7491.0
28.4,60.6,9,0,8237.0
26.8,42.0,10,0,8825.0
35.2,45.1,11,0,10252.0
17.4,47.6,12,0,9614.0
19.6,60.7,13,0,9953.0
18.8,61.2,14,0,10174.0
31.6,83.2,15,0,10943.0
32.2,65.8,16,0,10907.0
28.6,20.0,17,0,10005.0
34.5,63.9,18,0,10438.0
15.6,38.2,19,0,9178.0
38.3,45.5,20,0,10085.0
37.2,47.8,21,0,9150.0
30.9,50.0,22,0,7978.0
39.3,39.4,23,0,8843.0
11.7,63.1,0,0,6495.0
20.8,38.8,1,0,5778.0
19.1,65.4,2,0,5672.0
30.8,93.6,3,0,6324.0
16.6,40.1,4,0,5447.0
31.1,55.7,5,0,6537.0
36.0,22.1,6,0,7208.0
30.6,55.5,7,0,7521.0
27.3,69.6,8,0,7293.0
17.1,70.8,9,0,8446.0
18.2,61.2,10,0,8967.0
35.0,73.3,11,0,10228.0
31.2,98.2,12,1,8538.0
24.7,85.7,13,0,10117.0
21.7,52.2,14,0,10282.0
8.8,38.2,15,0,10320.0
16.4,53.9,16,0,9987.0
40.3,45.8,17,0,11819.0
14.8,66.8,18,0,9475.0
26.5,42.3,19,0,9310.0
33.1,58.9,20,0,9578.0
15.0,72.6,21,0,8148.0
26.5,58.5,22,0,7447.0
32.5,45.8,23,0,7305.0
25.1,77.6,0,0,6344.0
47.9,31.8,1,0,9072.0
11.7,55.1,2,0,5565.0
33.5,59.4,3,0,6444.0
23.6,60.2,4,0,5653.0
31.2,62.7,5,0,6730.0
28.5,69.2,6,0,6553.0
19.1,59.5,7,0,6922.0
26.8,54.5,8,0,7035.0
10.1,53.9,9,0,8035.0
29.8,50.8,10,0,8864.0
27.4,71.8,11,0,9167.0
30.1,50.3,12,0,9701.0
33.5,72.7,13,0,10681.0
27.9,60.3,14,0,10305.0
26.2,52.2,15,0,10623.0
18.0,69.3,16,0,10200.0
19.3,49.1,17,0,9998.0
34.5,69.6,18,0,11027.0
36.5,63.2,19,0,10414.0
23.1,51.1,20,0,8595.0
25.4,67.9,21,0,7977.0
17.8,68.2,22,0,7110.0
34.4,77.4,23,0,7872.0
30.3,74.5,0,0,6521.0
40.5,67.4,1,0,7795.0
18.0,43.1,2,0,5771.0
22.0,96.7,3,0,5989.0
26.9,38.9,4,0,5418.0
30.2,74.2,5,0,6420.0
23.3,66.5,6,0,6477.0
18.0,42.4,7,0,6672.0
32.1,58.1,8,0,8106.0
30.8,58.8,9,0,8744.0
17.7,79.6,10,0,8468.0
35.8,49.3,11,0,10425.0
34.4,56.1,12,0,10732.0
26.1,25.0,13,0,10185.0
25.6,86.0,14,0,10472.0
29.4,43.9,15,0,10648.0
18.1,64.9,16,0,10421.0
25.2,58.5,17,0,9896.0
7.8,58.5,18,0,9730.0
32.0,72.1,19,0,9706.0
12.5,85.1,20,0,8375.0
37.0,63.8,21,0,9252.0
22.4,69.8,22,0,7433.0
23.3,64.9,23,0,6887.0
20.0,75.3,0,0,6049.0
22.7,53.1,1,0,5734.0
36.3,76.1,2,0,7079.0
5.1,76.7,3,0,5702.0
35.2,76.2,4,0,6942.0
27.7,50.1,5,0,6195.0
15.3,57.5,6,0,6411.0
16.4,63.6,7,0,6717.0
38.4,39.4,8,0,8963.0
17.4,83.9,9,0,8332.0
15.8,59.8,10,0,9174.0
34.1,64.3,11,0,10207.0
27.7,51.3,12,0,9804.0
17.5,40.1,13,0,10224.0
26.7,50.9,14,0,10323.0
16.8,63.3,15,0,10633.0
33.8,70.1,16,0,11391.0
33.5,62.4,17,1,9473.0
29.3,65.2,18,0,9822.0
27.9,54.9,19,0,8896.0
39.1,67.4,20,0,10431.0
25.0,82.2,21,0,8043.0
15.5,70.6,22,0,7231.0
28.6,72.1,23,0,6663.0
41.7,64.4,0,0,8488.0
16.9,37.5,1,0,5601.0
22.1,44.3,2,0,5742.0
28.3,66.8,3,0,5818.0
24.6,59.8,4,0,5792.0
17.1,66.6,5,0,5843.0
34.0,85.1,6,0,6949.0
43.6,70.9,7,0,9251.0
26.6,78.9,8,0,7619.0
17.8,61.4,9,0,7885.0
12.6,47.9,10,0,8723.0
27.1,59.1,11,0,9516.0
33.8,47.9,12,0,10639.0
28.8,83.4,13,0,10119.0
25.0,71.9,14,0,10526.0
20.3,67.8,15,0,10252.0
16.3,78.5,16,0,10059.0
31.7,29.7,17,0,10793.0
32.3,68.8,18,0,10262.0
12.6,40.3,19,0,9137.0
37.7,59.9,20,0,9954.0
29.6,55.3,21,0,8144.0
36.2,69.9,22,0,8889.0
14.3,63.4,23,0,7132.0
14.1,80.2,0,0,6662.0
23.8,51.0,1,0,6140.0
29.0,70.6,2,0,5928.0
39.4,62.4,3,0,7019.0
30.6,35.5,4,0,6042.0
23.1,46.2,5,0,6353.0
16.8,57.8,6,0,6216.0
34.8,76.7,7,0,8129.0
17.3,67.0,8,0,7390.0
38.0,42.5,9,0,8969.0
22.7,57.9,10,0,8749.0
37.7,90.3,11,0,10912.0
30.4,61.7,12,0,10052.0
23.9,55.1,13,0,10325.0
20.8,67.4,14,0,9985.0
22.3,71.5,15,0,10123.0
28.4,53.2,16,0,10423.0
25.6,67.5,17,0,10174.0
20.2,55.1,18,0,9968.0
23.7,70.8,19,0,9328.0
25.6,62.5,20,0,8382.0
8.0,67.2,21,0,8043.0
28.7,48.6,22,0,7599.0
17.2,47.7,23,0,6425.0
15.8,74.2,0,0,6294.0
11.5,58.8,1,1,4354.0
10.6,64.3,2,0,5551.0
14.2,55.4,3,0,5700.0
19.3,73.5,4,0,5452.0
40.6,50.9,5,0,7899.0
20.8,58.0,6,0,6415.0
26.4,71.8,7,0,7017.0
28.2,77.6,8,0,7185.0
26.0,52.1,9,0,7699.0
24.4,89.4,10,0,8677.0
15.4,64.7,11,0,9143.0
36.6,44.4,12,0,11569.0
39.5,65.5,13,0,11889.0
11.5,54.3,14,0,10330.0
16.8,66.5,15,0,10365.0
22.8,59.4,16,0,10075.0
17.3,61.1,17,0,10191.0
29.0,46.3,18,0,9838.0
19.2,74.9,19,0,9184.0
42.3,42.7,20,0,10788.0
34.5,43.4,21,0,9023.0
26.7,65.5,22,1,5531.0
33.2,84.0,23,0,7750.0
33.8,54.7,0,0,7011.0
20.5,70.5,1,0,5894.0
18.5,76.1,2,0,5939.0
25.6,72.2,3,0,5956.0
31.9,55.3,4,0,5926.0
26.1,43.6,5,0,5928.0
12.4,26.9,6,1,4858.0
18.6,56.1,7,0,6498.0
24.4,77.7,8,0,7539.0
24.4,43.1,9,0,8023.0
40.8,70.5,10,0,10577.0
13.9,45.7,11,0,9016.0
29.0,61.6,12,0,9936.0
36.9,70.6,13,0,11583.0
43.2,50.1,14,0,12619.0
21.8,62.6,15,0,10297.0
28.9,53.8,16,0,10371.0
29.6,70.6,17,0,10356.0
26.6,63.5,18,0,9707.0
24.2,60.8,19,0,9381.0
28.5,83.4,20,0,8598.0
4.7,69.9,21,1,6256.0
30.5,49.6,22,0,7819.0
26.0,58.7,23,0,6704.0
23.2,58.9,0,0,6460.0
41.4,61.2,1,0,7929.0
19.6,97.9,2,0,5813.0
21.8,65.6,3,0,5397.0
40.9,29.5,4,0,7650.0
18.3,51.9,5,0,5782.0
20.6,31.0,6,0,6059.0
23.8,55.1,7,0,6628.0
31.7,30.2,8,0,7829.0
26.7,46.9,9,0,8249.0
14.7,37.2,10,1,7007.0
20.7,65.8,11,0,8946.0
20.1,60.0,12,0,9723.0
24.4,64.5,13,0,10084.0
28.4,58.4,14,0,10281.0
28.3,39.1,15,0,10420.0
10.8,67.7,16,0,10513.0
33.5,88.8,17,0,11039.0
27.0,66.1,18,0,9814.0
36.1,53.6,19,0,10175.0
28.6,38.6,20,0,9282.0
33.8,46.4,21,0,9082.0
28.7,66.8,22,0,7592.0
35.8,76.1,23,0,7733.0
29.2,63.9,0,0,6669.0
24.2,72.0,1,0,5821.0
43.2,70.6,2,0,7920.0
32.1,67.6,3,0,5881.0
29.6,50.1,4,0,5672.0
14.8,62.6,5,0,6009.0
14.7,47.3,6,0,6504.0
27.3,60.3,7,0,6937.0
26.2,65.0,8,0,7509.0
20.1,85.2,9,0,7987.0
26.1,40.4,10,0,8540.0
37.7,67.2,11,0,10714.0
30.6,82.2,12,0,10246.0
15.9,71.4,13,0,10079.0
24.1,72.5,14,0,10560.0
18.6,68.8,15,0,10357.0
21.9,79.5,16,0,10122.0
21.7,43.7,17,1,8576.0
21.2,39.2,18,0,9718.0
15.0,59.9,19,0,9184.0
24.0,27.6,20,0,8877.0
20.5,78.5,21,0,8161.0
1.6,78.3,22,0,7093.0
41.4,53.5,23,0,9120.0
33.7,54.4,0,0,6611.0
22.0,58.9,1,0,6352.0
25.2,60.8,2,0,5624.0
15.6,61.9,3,0,5562.0
38.6,68.4,4,0,7255.0
40.2,57.4,5,0,7825.0
26.3,74.1,6,0,6303.0
33.2,66.7,7,0,7552.0
26.4,50.9,8,0,7641.0
14.3,80.0,9,0,8113.0
21.7,39.6,10,0,8429.0
26.1,58.6,11,0,9348.0
21.4,74.5,12,0,9802.0
23.3,49.2,13,0,9969.0
24.3,64.6,14,0,10477.0
24.4,68.2,15,0,10368.0
25.4,47.1,16,0,10274.0
16.5,58.9,17,0,10029.0
19.3,57.7,18,1,7711.0
14.7,51.7,19,0,9095.0
32.8,94.5,20,0,9487.0
8.2,48.6,21,0,7996.0
34.2,75.1,22,0,8056.0
36.1,54.1,23,0,8207.0
22.6,43.7,0,0,6243.0
4.2,61.5,1,0,5677.0
22.1,69.7,2,0,6123.0
24.5,73.8,3,0,5389.0
16.9,83.4,4,0,5858.0
20.9,100.0,5,0,5768.0
37.2,63.8,6,0,7716.0
30.3,50.1,7,0,6967.0
17.6,66.8,8,0,7131.0
12.2,56.0,9,0,8104.0
22.4,73.9,10,0,8702.0
23.3,40.5,11,0,9429.0
29.0,95.5,12,0,9836.0
20.7,72.8,13,0,10523.0
29.1,34.7,14,0,10536.0
40.5,49.4,15,0,12386.0
31.5,72.2,16,0,10575.0
24.6,77.6,17,0,9956.0
23.5,40.9,18,0,9801.0
22.1,70.7,19,0,9183.0
34.4,30.8,20,0,9625.0
20.0,58.7,21,0,7837.0
25.4,76.7,22,0,7403.0
25.4,51.7,23,0,6824.0
21.0,37.4,0,0,6067.0
14.0,62.2,1,0,6050.0
27.6,50.9,2,0,5342.0
24.5,69.4,3,0,5637.0
29.0,46.7,4,0,6185.0
20.7,48.4,5,0,6058.0
34.8,29.7,6,0,7453.0
18.0,62.5,7,0,6621.0
38.7,57.6,8,0,9337.0
11.0,42.2,9,0,8275.0
28.5,62.9,10,0,8524.0
28.8,75.4,11,0,9226.0
18.6,56.8,12,0,9948.0
28.4,64.0,13,0,10497.0
35.2,64.1,14,0,11151.0
7.3,41.9,15,0,10199.0
29.0,90.8,16,0,10443.0
5.1,52.9,17,0,9644.0
17.3,69.8,18,0,9701.0
38.0,71.5,19,0,10942.0
20.3,57.9,20,0,8333.0
15.6,69.1,21,0,8025.0
23.4,63.7,22,0,7262.0
41.5,38.7,23,0,9159.0
10.3,55.0,0,0,6189.0
16.6,50.8,1,0,6225.0
37.0,53.1,2,0,6909.0
39.9,40.4,3,0,7533.0
24.2,76.9,4,1,4232.0
15.1,84.0,5,0,5894.0
41.8,74.7,6,0,8210.0
37.8,79.1,7,0,8328.0
30.4,54.8,8,0,7655.0
18.5,50.5,9,0,7862.0
24.6,48.3,10,0,8916.0
23.7,69.7,11,0,9310.0
27.6,63.4,12,0,9826.0
36.6,58.8,13,0,11291.0
32.0,79.4,14,0,10886.0
16.4,66.1,15,0,10350.0
36.0,47.4,16,0,11587.0
27.5,49.8,17,0,10207.0
30.5,70.2,18,0,10065.0
36.7,75.6,19,0,10351.0
16.1,68.3,20,0,8773.0
24.7,88.5,21,0,8007.0
20.7,84.5,22,0,7091.0
12.5,66.6,23,0,6373.0
27.8,47.4,0,0,6363.0
45.1,40.4,1,0,8320.0
10.3,54.2,2,0,5768.0
24.7,71.3,3,0,5445.0
30.1,87.4,4,0,6027.0
26.0,66.3,5,0,5846.0
24.1,77.5,6,0,6653.0
14.6,56.3,7,0,6990.0
26.9,69.3,8,0,7648.0
18.9,72.4,9,0,8005.0
7.5,30.3,10,0,8786.0
34.6,53.8,11,0,10202.0
32.7,74.2,12,0,10691.0
25.4,64.1,13,0,10064.0
26.8,42.1,14,0,10039.0
33.6,23.5,15,0,10839.0
26.8,54.5,16,0,10652.0
32.2,58.9,17,0,10809.0
22.6,46.7,18,0,9806.0
35.5,62.1,19,0,10622.0
27.6,67.6,20,0,8291.0
26.6,70.1,21,0,7928.0
14.8,24.7,22,1,5832.0
27.3,40.3,23,0,6948.0
18.3,55.4,0,0,6164.0
19.9,68.6,1,0,5681.0
18.5,67.3,2,0,5440.0
16.5,67.1,3,0,5830.0
42.0,54.2,4,0,7633.0
35.7,55.1,5,0,6959.0
40.4,49.1,6,0,8284.0
15.2,71.5,7,0,6660.0
25.6,46.2,8,0,7038.0
14.7,72.8,9,0,7684.0
19.4,63.1,10,0,8610.0
17.7,59.3,11,0,9299.0
34.9,50.1,12,0,10694.0
21.8,39.7,13,0,10165.0
33.5,50.3,14,0,10828.0
29.8,55.0,15,0,10366.0
43.4,24.5,16,0,13083.0
13.2,57.0,17,0,10325.0
35.1,73.9,18,0,10912.0
34.2,68.5,19,0,9994.0
17.2,52.6,20,0,8574.0
33.1,60.7,21,0,8758.0
27.7,51.7,22,1,6142.0
23.2,62.2,23,0,6881.0
18.4,83.1,0,0,6408.0
19.2,74.5,1,0,5888.0
41.4,67.8,2,0,7850.0
25.0,52.6,3,0,5660.0
31.3,71.2,4,0,6179.0
18.7,34.7,5,0,5773.0
18.8,56.2,6,0,6280.0
33.7,68.8,7,0,7432.0
14.2,71.1,8,0,7371.0
21.7,70.0,9,0,8018.0
25.3,64.4,10,0,8140.0
25.9,57.1,11,0,9154.0
23.6,68.1,12,0,9462.0
28.2,45.7,13,0,10203.0
30.5,47.3,14,0,10827.0
30.9,60.9,15,0,10746.0
17.1,62.6,16,1,8928.0
22.7,32.6,17,0,10197.0
34.6,66.8,18,0,10635.0
32.2,71.6,19,0,10130.0
14.0,58.8,20,0,8476.0
27.8,95.6,21,0,8294.0
9.2,49.8,22,0,7334.0
25.4,54.6,23,0,6631.0
40.2,54.1,0,0,8060.0
17.4,58.9,1,0,5702.0
18.3,55.1,2,0,5839.0
31.1,38.9,3,0,5746.0
12.7,51.8,4,0,5960.0
19.9,58.5,5,0,5734.0
29.8,78.4,6,0,6736.0
19.9,93.0,7,0,6805.0
23.1,80.0,8,0,7433.0
31.0,48.4,9,0,8325.0
28.4,49.6,10,0,8748.0
27.1,57.6,11,0,9227.0
22.3,86.8,12,0,9405.0
28.0,57.5,13,0,9886.0
24.0,40.1,14,0,10210.0
28.7,52.5,15,0,10348.0
21.0,71.4,16,1,9069.0
23.5,70.3,17,0,10080.0
17.1,57.0,18,0,9541.0
24.7,70.3,19,0,9102.0
18.5,25.9,20,1,7020.0
16.1,61.6,21,0,7942.0
27.1,72.9,22,0,7164.0
26.7,47.5,23,0,6637.0
31.3,47.5,0,0,6946.0
21.6,32.0,1,0,5959.0
28.3,83.8,2,0,5691.0
29.4,49.2,3,0,5811.0
28.6,63.6,4,0,5756.0
18.4,69.1,5,0,5880.0
26.2,82.7,6,0,6406.0
27.9,57.7,7,1,5389.0
25.1,51.9,8,0,7064.0
8.3,62.6,9,0,7974.0
26.3,79.3,10,0,8320.0
42.7,57.4,11,0,11532.0
22.1,45.7,12,0,9851.0
19.2,36.9,13,0,9956.0
28.0,41.7,14,0,10295.0
27.5,73.0,15,0,9978.0
34.5,55.2,16,0,11494.0
14.9,50.9,17,0,10220.0
30.9,49.3,18,0,10355.0
29.7,61.3,19,0,9756.0
23.9,56.4,20,1,6876.0
27.7,55.9,21,0,8178.0
33.2,80.2,22,0,8460.0
32.0,83.1,23,0,7098.0
15.9,35.8,0,0,6269.0
31.6,64.9,1,0,6383.0
24.5,48.3,2,0,5853.0
25.6,56.3,3,0,5121.0
25.6,64.6,4,0,6045.0
23.8,56.8,5,0,5899.0
34.5,63.5,6,0,7466.0
24.3,70.1,7,0,6788.0
16.0,64.4,8,0,7477.0
21.9,50.3,9,0,7536.0
26.4,50.6,10,0,8544.0
34.8,38.4,11,0,10395.0
29.8,47.2,12,0,10029.0
18.2,89.4,13,0,9751.0
44.9,48.1,14,0,12863.0
27.1,42.1,15,0,10236.0
35.2,64.8,16,0,11218.0
23.8,58.3,17,0,9774.0
29.3,57.1,18,0,10011.0
31.7,81.1,19,0,9980.0
34.7,68.2,20,0,10057.0
33.5,52.1,21,0,8524.0
32.0,53.6,22,0,8129.0
22.5,52.5,23,0,6967.0
20.4,73.1,0,0,6187.0
27.7,55.4,1,0,5738.0
32.5,33.1,2,0,6134.0
23.2,59.3,3,0,5495.0
33.5,36.9,4,0,6551.0
36.6,92.8,5,1,5987.0
17.7,45.5,6,0,6524.0
18.3,57.6,7,0,6477.0
23.9,63.9,8,0,7221.0
27.5,55.7,9,0,8260.0
20.8,55.6,10,0,8475.0
35.8,66.3,11,0,10361.0
28.4,82.9,12,0,9415.0
25.3,71.5,13,1,8809.0
13.5,82.2,14,0,9936.0
14.5,44.3,15,0,10071.0
27.2,64.8,16,0,10528.0
7.9,62.3,17,0,10462.0
33.1,65.3,18,1,8904.0
23.7,80.6,19,0,9191.0
50.9,56.7,20,0,12245.0
43.5,53.9,21,0,10377.0
23.5,68.0,22,0,7304.0
24.1,33.3,23,0,6703.0
33.0,56.4,0,0,6734.0
38.6,58.0,1,0,7562.0
11.9,46.2,2,0,5663.0
10.7,75.9,3,0,5512.0
20.0,44.1,4,0,5481.0
29.7,58.0,5,0,5991.0
29.0,64.4,6,0,6573.0
33.6,80.3,7,0,7810.0
15.4,59.8,8,0,7313.0
6.5,74.0,9,0,7914.0
31.9,70.5,10,0,9030.0
18.4,61.9,11,0,9387.0
8.9,43.7,12,0,9703.0
26.2,38.5,13,0,10152.0
31.3,61.6,14,0,10892.0
24.0,51.9,15,0,10338.0
21.3,73.8,16,0,10085.0
23.7,71.2,17,0,9879.0
22.0,57.2,18,0,9923.0
14.2,42.6,19,0,9055.0
19.3,67.7,20,0,8539.0
29.2,44.7,21,0,7949.0
27.6,48.6,22,0,7136.0
26.3,45.3,23,0,6646.0
17.0,57.9,0,0,6641.0
23.5,77.6,1,0,6053.0
7.6,59.9,2,0,5576.0
26.4,53.4,3,0,5817.0
36.4,37.1,4,0,6916.0
13.2,68.3,5,0,6192.0
20.3,48.3,6,0,6745.0
27.6,61.8,7,0,7006.0
35.0,54.7,8,0,8451.0
21.4,72.6,9,0,8140.0
19.5,57.6,10,0,8624.0
9.2,59.1,11,0,8833.0
25.8,67.3,12,0,9566.0
41.3,91.6,13,0,11889.0
27.2,73.3,14,0,10183.0
24.8,58.7,15,0,10759.0
27.6,60.0,16,0,10543.0
24.9,52.1,17,0,10167.0
18.5,45.8,18,0,9860.0
31.6,51.7,19,0,9360.0
26.8,48.4,20,0,8767.0
25.1,69.8,21,0,8188.0
17.2,43.9,22,0,6931.0
35.4,80.0,23,0,8067.0
30.3,71.3,0,0,6366.0
20.6,60.3,1,0,5528.0
33.0,60.0,2,0,6699.0
21.0,51.6,3,0,5399.0
18.7,64.1,4,0,5539.0
18.9,76.3,5,0,6119.0
10.8,49.5,6,0,6242.0
28.8,37.0,7,0,6880.0
10.4,70.5,8,0,7338.0
15.2,64.9,9,0,8070.0
8.4,43.2,10,0,8576.0
24.3,49.0,11,0,9223.0
23.8,47.1,12,0,9596.0
22.4,49.1,13,0,10149.0
16.7,55.1,14,0,10381.0
15.6,56.0,15,0,10780.0
28.7,50.2,16,1,8849.0
20.6,48.6,17,0,10042.0
27.5,56.6,18,0,9745.0
17.9,62.5,19,0,9393.0
26.4,55.3,20,0,8403.0
35.4,77.4,21,0,9135.0
29.7,67.6,22,0,7131.0
21.7,36.1,23,0,6746.0
27.1,67.9,0,0,6517.0
23.1,69.1,1,0,5776.0
25.1,53.5,2,0,5717.0
22.4,37.6,3,0,5494.0
23.7,60.1,4,0,5510.0
